age,annual_premium,policy_tenure_months,claim_amount,num_claims_last_3yrs,vehicle_age,incident_severity,police_report,witness_present,fraud_reported,incident_type_fire,incident_type_natural disaster,incident_type_theft,customer_state_dl,customer_state_ka,customer_state_mh,customer_state_tn,customer_state_ts,channel_branch,channel_online,claim_status_open,claim_status_under review,claim_to_premium_ratio,is_repeat_claimant,tenure_bucket_short,tenure_bucket_mid,tenure_bucket_long
29,23003.45,118,119645.32,1,11.0,1,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,5.200964161281839,0,False,True,False
33,22500.95,137,128547.64,2,10.0,1,0,0,1,True,False,False,False,False,True,False,False,False,True,True,False,5.712733340888234,0,False,False,True
35,48256.15,20,110951.88,0,15.0,1,1,1,0,False,False,False,False,False,False,False,True,False,True,True,False,2.2991801214949494,0,False,False,False
74,30051.96,75,74005.2,0,1.0,1,1,1,1,False,False,True,False,True,False,False,False,True,False,False,False,2.4624928792371867,0,False,True,False
62,34983.29,3,77630.62,0,3.0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,2.2190137344505203,0,False,False,False
36,40325.75,82,65759.6,1,7.0,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,1.6306694687769285,0,False,True,False
73,40560.44,45,203563.33,1,10.0,1,0,0,1,False,False,True,False,False,False,True,False,False,True,True,False,5.018641596550812,0,True,False,False
46,16631.42,61,110016.04,0,2.0,2,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,6.614553985529466,0,False,True,False
46,37753.78,83,64128.98,2,3.0,1,0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,1.698565850469795,0,False,True,False
42,43827.0,59,105947.35,2,6.0,1,1,0,1,False,False,False,False,False,False,False,True,False,True,False,False,2.417343935383773,0,True,False,False
26,39492.64,71,86495.95999999999,1,0.0,2,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,2.1901237768916717,0,False,True,False
71,42583.78,138,152702.8,2,6.0,1,1,1,1,True,False,False,True,False,False,False,False,True,False,False,True,3.5858539130647147,0,False,False,True
18,18148.77,146,86495.95999999999,2,7.0,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,4.7656780223661235,0,False,False,True
27,38972.48,2,86495.95999999999,0,8.0,1,1,0,1,False,True,False,True,False,False,False,False,False,True,False,True,2.2193542891217306,0,False,False,False
31,31368.56,69,132968.99,2,6.0,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,4.238790407006027,0,False,True,False
33,29206.52,153,86495.95999999999,1,7.0,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False,True,2.9614277418966073,0,False,False,True
25,45446.67,96,89251.15,0,15.0,1,1,0,1,False,False,False,True,False,False,False,False,False,True,False,True,1.9638223477683234,0,False,True,False
19,52751.29,37,85486.09,2,8.0,1,0,1,1,True,False,False,False,True,False,False,False,False,True,False,True,1.6205190333917256,0,True,False,False
56,56532.44,107,82460.15,0,8.0,1,0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,1.458608391776619,0,False,True,False
73,50777.69,27,59048.57,1,14.0,1,0,0,0,False,True,False,True,False,False,False,False,False,True,False,True,1.1628612317489875,0,True,False,False
24,33683.19,4,64773.25,1,2.0,1,0,1,0,False,False,False,False,False,True,False,False,True,False,True,False,1.9229570311769408,0,False,False,False
34,39232.64,114,151581.57,0,1.0,1,0,0,1,False,False,True,False,False,False,True,False,False,True,False,False,3.8635612194025333,0,False,True,False
46,64526.87375,93,80115.85,1,7.0,1,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,1.2415696557799567,0,False,True,False
70,36454.14,137,49639.17,1,5.0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,1.3616507850470467,0,False,False,True
57,36569.17,63,61766.61,3,3.0,1,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,1.688988867155936,1,False,True,False
61,44885.04,154,134516.68,2,1.0,3,0,0,1,False,False,True,True,False,False,False,False,False,True,True,False,2.996848908925804,0,False,False,True
51,34288.61,76,86495.95999999999,0,14.0,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,2.5225122128831443,0,False,True,False
41,26248.56,133,110214.81,1,9.0,1,0,1,0,False,False,False,True,False,False,False,False,False,True,True,False,4.1987298072805785,0,False,False,True
29,30026.32,19,73411.55,2,11.0,1,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,2.444825245809483,0,False,False,False
67,42606.92,18,110801.31,2,1.0,1,1,0,0,False,False,True,False,True,False,False,False,False,False,False,True,2.600486247627202,0,False,False,False
63,35035.92,141,56039.75,1,5.0,1,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,1.5994485245849237,0,False,False,True
19,39082.52,151,73317.37,2,9.0,2,1,1,0,True,False,False,False,True,False,False,False,False,True,False,True,1.8759152195093993,0,False,False,True
58,43040.95,170,128641.2,1,8.0,1,1,1,1,False,False,False,False,False,False,True,False,False,False,False,True,2.9887400547605303,0,False,False,True
22,30501.9,59,124342.5,1,11.0,1,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,4.07641568506601,0,True,False,False
60,44074.98,5,40814.06,4,10.0,1,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,0.9259932507456441,1,False,False,False
65,34983.29,177,46501.31,3,6.0,2,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,1.329205480517112,1,False,False,True
25,20182.24,109,89891.6,1,12.0,1,0,0,0,True,False,False,False,False,False,False,True,False,True,True,False,4.453774517867299,0,False,True,False
42,52307.66,45,162675.96,2,4.0,1,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,3.109924054640283,0,True,False,False
25,28991.06,138,1000.0,0,7.0,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,0.03449220234781523,0,False,False,True
50,15138.86,163,97524.98,2,14.0,2,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,6.4416038193219745,0,False,False,True
70,22459.48,52,23078.05,1,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,1.027495850489393,0,True,False,False
22,22747.46,139,56455.11,4,4.0,3,1,0,1,False,False,False,True,False,False,False,False,True,False,True,False,2.481711289467507,1,False,False,True
40,35626.08,142,68600.72,1,1.0,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.9255218221644883,0,False,False,True
73,31713.79,91,66077.12,0,3.0,1,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,2.0834796635891326,0,False,True,False
35,30958.02,114,60979.18,0,6.0,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,True,1.9696741046712718,0,False,True,False
25,42436.42,49,85324.32,2,2.0,1,1,0,1,True,False,False,True,False,False,False,False,False,False,False,False,2.010591595813318,0,True,False,False
45,39078.5,168,60913.5,2,7.0,1,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,1.558707250604537,0,False,False,True
46,38792.57,177,19189.42,0,14.0,1,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,0.4946546553977888,0,False,False,True
55,39917.94,177,120094.13,0,2.0,2,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,3.00844987366899,0,False,False,True
35,42393.62,133,118879.25,1,14.0,1,0,0,1,False,True,False,False,True,False,False,False,False,True,False,False,2.80411170096583,0,False,False,True
72,9704.56,8,122942.84,1,6.0,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,12.66725876713966,0,False,False,False
47,30626.74,66,15666.95,3,9.0,1,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,0.51152811144407,1,False,True,False
34,34983.29,81,98451.32,2,7.0,1,1,0,1,False,True,False,False,False,False,True,False,False,False,False,True,2.8141580120677023,0,False,True,False
72,35432.72,173,115419.05,0,5.0,2,1,0,1,False,True,False,True,False,False,False,False,False,True,False,False,3.2573224036313433,0,False,False,True
70,34944.4,99,38595.91,0,1.0,1,0,0,1,False,False,True,False,False,False,False,True,True,False,False,False,1.1044632483817614,0,False,True,False
46,47546.39,97,86495.95999999999,0,9.0,1,1,0,0,False,False,True,False,True,False,False,False,False,False,False,True,1.819152639082818,0,False,True,False
19,49251.61,27,79768.0,1,14.0,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,1.6195689933995376,0,True,False,False
52,37433.3,143,167896.78,0,8.0,2,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,4.485105371277144,0,False,False,True
49,28995.67,61,171602.32,1,9.0,1,1,1,1,False,False,True,False,False,False,True,False,False,True,False,False,5.918000929072201,0,False,True,False
26,40821.93,17,10103.96,1,10.0,1,0,1,0,True,False,False,False,False,False,False,True,False,True,False,False,0.2475069770837125,0,False,False,False
54,28664.99,178,197226.72,0,6.0,1,1,0,1,False,False,True,True,False,False,False,False,False,False,True,False,6.880164264342518,0,False,False,True
65,34983.29,35,43814.84,0,1.0,1,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,1.252414726724481,0,True,False,False
24,46833.64,3,129130.3,0,8.0,1,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,2.7571536794133573,0,False,False,False
59,28306.74,15,128672.41,0,13.0,1,0,1,1,False,False,False,True,False,False,False,False,False,True,False,True,4.545485086410996,0,False,False,False
25,44668.14,82,40193.94,1,5.0,2,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,0.8998145028088744,0,False,True,False
60,43128.82,19,107197.05,0,13.0,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False,True,2.4854509014876482,0,False,False,False
41,23542.5,152,80160.98,2,13.0,2,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,3.4048030241892664,0,False,False,True
18,46686.73,93,109944.85,1,3.0,2,0,1,1,True,False,False,False,False,True,False,False,True,False,False,False,2.3548981713182457,0,False,True,False
73,43382.8,59,95380.25,2,9.0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,2.1985222594609044,0,True,False,False
27,36223.11,1,138835.28,0,11.0,1,1,1,1,False,False,False,False,False,False,False,True,False,True,False,True,3.832676082310925,0,False,False,False
51,25852.12,87,88392.98,3,7.0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,3.419044974068894,1,False,True,False
28,24689.53,28,77445.67,1,11.0,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,3.13665482271948,0,True,False,False
71,28548.05,177,134322.89,2,14.0,1,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,4.704986330543399,0,False,False,True
60,41511.13,53,111117.82,0,10.0,1,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,2.676755444733865,0,True,False,False
63,23532.5,86,117931.6,1,13.0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,True,5.011222300125353,0,False,True,False
42,40250.15,4,55093.6,1,12.0,2,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,1.3687459861395264,0,False,False,False
44,20098.93,24,37963.17,1,13.0,1,1,1,0,False,False,False,False,False,False,False,True,True,False,False,False,1.8887215030102094,0,False,False,False
54,32551.18,38,59452.5,0,13.0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,1.8263753763956823,0,True,False,False
62,36315.77,10,57063.04,1,3.0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,1.571258677464984,0,False,False,False
66,64341.56,131,120378.97,0,0.0,1,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,1.8709073745278397,0,False,False,True
19,18472.21,171,128919.28,1,2.0,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,6.978715664467627,0,False,False,True
55,52664.17,178,78019.14,0,3.0,2,1,1,0,True,False,False,False,False,True,False,False,False,True,False,False,1.4814181744785027,0,False,False,True
24,36798.11,48,149391.36,0,11.0,2,0,0,1,False,True,False,False,False,True,False,False,False,True,False,True,4.059646007743122,0,True,False,False
34,39934.06,142,146581.12,0,8.0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,3.6704870357024633,0,False,False,True
65,36420.17,91,95952.95,2,7.0,1,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,2.634537825116546,0,False,True,False
32,40336.72,9,206440.68124999997,3,0.0,1,1,1,0,False,False,True,False,False,False,True,False,False,True,True,False,5.117807383511016,1,False,False,False
63,33155.78,17,155891.95,0,10.0,1,1,1,0,False,False,False,False,False,False,True,False,False,False,False,True,4.701661319344038,0,False,False,False
44,52448.6,99,82254.22,2,5.0,1,1,1,0,False,True,False,False,False,False,False,False,False,True,False,True,1.5682525700863306,0,False,True,False
31,29522.35,77,90677.43,1,12.0,2,0,0,0,False,False,False,False,True,False,False,False,True,False,False,True,3.071380110996889,0,False,True,False
37,34983.29,2,69717.77,2,1.0,1,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,1.9928307820453124,0,False,False,False
48,27267.59,168,44959.44,1,4.0,1,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,1.6487629173345597,0,False,False,True
61,34276.98,132,18911.23,1,0.0,3,1,0,1,False,False,False,False,False,False,True,False,True,False,False,False,0.5517019964420307,0,False,False,True
52,22136.45,91,113479.07,3,4.0,1,1,1,1,False,False,False,False,False,False,True,False,False,True,False,False,5.126112989526797,1,False,True,False
71,40460.28,178,49746.95,1,14.0,1,1,0,0,False,True,False,False,False,False,True,False,False,True,False,False,1.2294952112241628,0,False,False,True
67,52341.51,175,206440.68124999997,0,7.0,2,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,3.9440348055528855,0,False,False,True
60,34071.73,176,36126.69,0,7.0,1,1,1,0,False,False,False,False,False,True,False,False,False,True,False,False,1.0602816387181184,0,False,False,True
52,32637.37,47,28417.79,1,4.0,1,1,1,0,False,False,False,True,False,False,False,False,False,True,False,False,0.8706865569573481,0,True,False,False
34,21624.6,159,107956.24,1,4.0,1,1,1,0,True,False,False,False,False,False,True,False,False,True,False,False,4.992057561408702,0,False,False,True
41,32248.49,91,153819.11,0,7.0,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,4.769660233386636,0,False,True,False
24,15886.47,131,87906.53,3,15.0,1,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,5.5330729184697125,1,False,False,True
39,24045.46,155,110750.91,1,11.0,1,1,1,0,False,False,True,False,False,False,True,False,False,False,True,False,4.605705372017336,0,False,False,True
70,37721.43,30,2040.37,1,11.0,1,1,1,0,False,False,False,False,False,True,False,False,True,False,False,True,0.05408903933283195,0,True,False,False
42,50828.16,81,54511.98,1,7.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,1.0724548664585447,0,False,True,False
24,64526.87375,24,86495.95999999999,0,1.0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,1.3404433615015867,0,False,False,False
55,27960.98,51,1000.0,1,11.0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,0.035762846550923794,0,True,False,False
72,52223.6,75,90264.11,1,12.0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,1.7283829842641207,0,False,True,False
67,37925.03,154,1000.0,0,8.0,1,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,0.026367115144928167,0,False,False,True
33,33185.03,156,25501.18,1,1.0,1,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,0.7684311742019158,0,False,False,True
43,40191.13,71,60826.28,1,11.0,1,0,0,1,False,False,False,False,False,False,False,True,False,True,False,True,1.513387819953807,0,False,True,False
48,35743.0,60,47592.14,1,14.0,1,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,1.3314721351835273,0,True,False,False
32,34983.29,96,102838.38,3,3.0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,2.939558870567332,1,False,True,False
33,30100.0,165,98751.11,0,2.0,1,1,0,0,False,False,True,True,False,False,False,False,False,False,False,False,3.2806587821002626,0,False,False,True
31,18222.68,176,125220.94,1,11.0,2,1,0,0,False,False,False,True,False,False,False,False,False,True,True,False,6.871331147166763,0,False,False,True
74,16476.5,41,118857.27,0,5.0,3,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,7.2133072371415565,0,True,False,False
60,42838.94,34,136336.58,1,11.0,1,0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,3.182464307839833,0,True,False,False
65,34983.29,128,84913.67,0,7.0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,True,2.4271943206507833,0,False,False,True
64,34983.29,55,98656.01,0,4.0,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,2.8200089240056037,0,True,False,False
72,35102.07,36,108018.12,1,7.0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,3.077170173434973,0,True,False,False
24,44539.19,6,91374.55,1,8.0,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,2.051507862898654,0,False,False,False
68,37164.37,73,67126.26,0,6.0,2,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,1.8061507257966216,0,False,True,False
21,27127.34,71,70040.09,1,13.0,2,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,2.5818052265638074,0,False,True,False
45,49715.52,102,48209.87,2,5.0,1,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,0.9696951838141529,0,False,True,False
51,34983.29,37,103972.76,2,3.0,3,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,2.9719842820877598,0,True,False,False
38,40934.68,129,80769.32,2,13.0,1,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,1.9730787420656015,0,False,False,True
26,46683.96,123,55157.18,2,11.0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,1.181476432666966,0,False,False,True
28,49903.52,84,55198.98,0,9.0,1,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,1.1060917928876985,0,False,True,False
65,48561.19,33,30532.06,2,15.0,1,1,1,0,False,False,True,False,False,False,True,False,True,False,False,True,0.6287208216927613,0,True,False,False
36,42369.19,92,129047.86,2,12.0,2,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,3.0457229481387738,0,False,True,False
35,42180.16,122,88537.8,0,7.0,1,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,2.09898921698692,0,False,False,True
70,41235.93,68,46174.0,1,12.0,1,1,0,0,False,True,False,True,False,False,False,False,True,False,False,False,1.1197244799746247,0,False,True,False
26,21831.95,48,121384.65,0,6.0,1,1,0,0,True,False,False,False,True,False,False,False,True,False,False,False,5.559699903128069,0,True,False,False
70,43408.68,92,59779.8,1,0.0,2,1,1,0,False,False,False,False,False,False,True,False,True,False,False,False,1.3771075944351583,0,False,True,False
70,18730.23,64,21707.47,0,7.0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,False,True,1.1588918613459982,0,False,True,False
52,25464.81,73,130955.0,1,12.0,1,1,0,0,False,True,False,False,False,False,False,True,True,False,False,False,5.142385025255431,0,False,True,False
27,50642.78,63,60830.64,5,7.0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,1.2011473077246604,1,False,True,False
26,45082.64,55,66599.54,1,10.0,2,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,1.4772440734599068,0,True,False,False
34,34983.29,130,86853.1,2,9.0,1,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,2.482631489734392,0,False,False,True
50,31739.91,83,136416.52,0,9.0,1,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,4.297813767784225,0,False,True,False
26,21173.01,84,85901.68,2,1.0,2,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,4.056939616067056,0,False,True,False
43,32114.75,118,31039.73,0,0.0,1,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,0.9664955668169045,0,False,True,False
24,36224.38,66,109474.47,3,0.0,1,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,3.0220378640610535,1,False,True,False
48,35947.86,19,63175.46,0,14.0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,1.7573703310758673,0,False,False,False
19,48604.17,154,169956.58,0,12.0,1,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,3.4966769995866693,0,False,False,True
58,30664.75,11,84949.61,2,4.0,1,0,0,1,False,False,True,False,False,False,True,False,False,False,True,False,2.770178782517956,0,False,False,False
21,39224.41,103,1000.0,1,6.0,1,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,0.025493678714894247,0,False,True,False
29,34983.29,48,101081.42,1,7.0,1,1,1,1,False,False,True,False,False,False,True,False,False,False,False,False,2.88933747119064,0,True,False,False
27,40403.81,39,172506.9,2,7.0,1,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,4.269464452375844,0,True,False,False
65,35037.3,8,155916.41,2,6.0,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,4.4498851257053,0,False,False,False
21,26002.24,163,167392.94,0,5.0,3,1,0,0,True,False,False,False,False,False,False,True,False,True,False,True,6.43738780244308,0,False,False,True
42,32170.05,78,86495.95999999999,1,11.0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,2.6886271974337173,0,False,True,False
51,32789.89,62,126046.86,2,12.0,1,0,0,1,False,False,False,False,False,False,False,True,True,False,False,True,3.843959709541278,0,False,True,False
47,31758.14,134,52510.25,2,1.0,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,1.6533901736633927,0,False,False,True
56,56256.09,8,95093.02,1,7.0,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,1.6903295211323588,0,False,False,False
63,33818.65,102,27717.14,2,15.0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,0.8195572692207045,0,False,True,False
40,32073.25,90,55999.49,1,13.0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,1.745932952446277,0,False,True,False
65,9830.59,100,54568.9,2,12.0,1,1,0,0,False,True,False,False,False,False,False,True,False,False,True,False,5.550363674644691,0,False,True,False
36,24269.51,23,125434.99,1,11.0,1,0,1,0,False,False,False,True,False,False,False,False,True,False,False,True,5.168205777299283,0,False,False,False
74,31843.12,172,121032.36,0,0.0,2,1,1,0,False,False,False,False,False,True,False,False,False,True,False,False,3.8007757790135197,0,False,False,True
46,26769.77,43,97456.89,0,15.0,2,0,0,1,False,True,False,False,False,False,True,False,False,False,False,True,3.6404216240324803,0,True,False,False
59,51580.49,123,24231.04,0,11.0,2,1,0,0,False,False,False,True,False,False,False,False,False,True,False,False,0.4697623120231696,0,False,False,True
67,34983.29,135,70976.23,2,14.0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,2.0288029284001476,0,False,False,True
63,50461.33,62,51424.76,1,14.0,1,1,1,0,False,False,False,False,False,True,False,False,False,False,False,True,1.019072246564913,0,False,True,False
66,35740.46,24,124135.41,1,4.0,1,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,3.473148830517836,0,False,False,False
48,35446.73,54,138018.32,1,0.0,2,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,3.8935728747651823,0,True,False,False
20,33934.44,146,132537.35,1,10.0,2,0,0,1,False,False,True,False,True,False,False,False,False,True,False,False,3.9055733475092707,0,False,False,True
46,35045.56,164,51015.13,2,7.0,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,1.4556387274528513,0,False,False,True
28,55625.54,169,1000.0,0,0.0,1,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,0.017977030388731708,0,False,False,True
68,7164.67,41,5486.71,2,4.0,2,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,0.765693926736788,0,True,False,False
31,10981.45,110,148973.21,0,15.0,1,0,0,1,True,False,False,False,True,False,False,False,False,True,True,False,13.564660890784841,0,False,True,False
30,28481.95,28,86495.95999999999,0,5.0,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,3.036762694875355,0,True,False,False
32,35174.33,128,51217.39,2,4.0,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,1.4560599715766702,0,False,False,True
54,43281.25,75,158919.71,2,10.0,1,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,3.6717062999266443,0,False,True,False
50,40677.05,129,141932.2,0,10.0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,3.489159386942098,0,False,False,True
72,30389.05,124,86100.19,0,5.0,3,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,2.8331703962316617,0,False,False,True
41,47228.52,179,71796.86,1,13.0,1,0,0,0,False,False,True,False,False,False,False,True,False,True,False,True,1.520169165386394,0,False,False,True
34,47362.34,88,79055.45,1,9.0,1,0,0,0,False,False,False,False,False,False,False,True,False,True,False,True,1.669127430624614,0,False,True,False
20,37208.69,62,95222.33,2,2.0,1,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,2.559073456403426,0,False,True,False
18,46551.89,95,86495.95999999999,1,5.0,1,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,1.8580148300137755,0,False,True,False
39,38271.74,30,104011.03,1,13.0,3,0,1,1,False,False,False,False,True,False,False,False,False,True,False,True,2.71762695850885,0,True,False,False
70,28262.2,21,117671.31,1,1.0,1,1,1,0,False,False,False,False,False,True,False,False,False,True,False,False,4.163410724900223,0,False,False,False
47,43373.8,94,137617.15,2,0.0,1,1,0,1,True,False,False,False,True,False,False,False,False,True,False,True,3.172744312365705,0,False,True,False
68,36327.36,149,32364.58,2,10.0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,0.8908902025855282,0,False,False,True
23,35016.08,96,118968.79,1,7.0,1,1,1,0,False,False,False,False,False,False,False,False,False,True,True,False,3.3974503299532683,0,False,True,False
23,52675.44,141,71744.41,1,4.0,1,1,0,1,False,False,False,False,False,True,False,False,False,True,False,True,1.3619828902636548,0,False,False,True
65,5589.53,33,86495.95999999999,0,7.0,1,1,1,0,False,False,False,False,False,False,True,False,False,True,False,True,15.47187118215983,0,True,False,False
24,17987.79,81,1000.0,1,2.0,1,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,0.05559017588175747,0,False,True,False
20,20755.15,111,39184.71,2,5.0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,1.8878602245599496,0,False,True,False
41,30640.87,63,108905.05,3,3.0,1,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,3.5541254499154262,1,False,True,False
70,31944.7,3,90120.98,0,9.0,1,1,0,0,False,True,False,True,False,False,False,False,False,True,False,False,2.8210676241246864,0,False,False,False
57,16912.09,14,93296.5,0,10.0,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,5.5162303281068095,0,False,False,False
23,23178.1,167,86495.95999999999,4,14.0,2,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,3.7316358271028642,1,False,False,True
65,24669.9,109,27890.97,1,1.0,2,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,1.1305209781564516,0,False,True,False
66,64489.09,48,83765.5,0,5.0,1,1,1,1,False,False,True,False,False,False,False,False,True,False,False,False,1.2988894882919222,0,True,False,False
63,56620.9,47,98699.6,1,4.0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,1.743134723490381,0,True,False,False
69,30059.01,8,51867.71,2,9.0,3,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,1.7254721472148546,0,False,False,False
31,30637.0,171,86274.7,3,8.0,2,1,0,0,False,False,False,False,False,False,True,False,False,True,False,False,2.8159377243945425,1,False,False,True
73,34983.29,20,13002.28,1,14.0,1,1,0,0,False,False,False,False,False,False,True,False,True,False,False,False,0.3716605367723627,0,False,False,False
36,12102.44,137,148445.78,0,7.0,1,0,1,1,False,False,False,True,False,False,False,False,False,True,False,False,12.264759440291355,0,False,False,True
63,33597.44,44,54327.35,2,12.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,1.6169604898322658,0,True,False,False
51,23025.78,61,176413.01,0,3.0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,7.661210555709483,0,False,True,False
